drug_id	group_name_en	group_name_fr	related_drug_id	tier	structural_relation	rationale_en	rationale_fr	source_ids	panel_drug_ids	panel_rationale_en	panel_rationale_fr
cefepime	Penicillins	Penicillines	cloxacillin	lower-expected	structurally-distinct	Cross-reactivity between cephalosporins and penicillins is driven by R1 side chain similarity, not the beta-lactam ring. Published rate: approximately 2-5% with dissimilar side chains.	La reactivite croisee entre cephalosporines et penicillines est determinee par la similarite des chaines laterales R1, pas par le cycle beta-lactame. Taux publie: environ 2-5% avec des chaines laterales dissimilaires.				
cefepime	Cephalosporins	Cephalosporines	cefazolin	uncertain	structurally-related	Different R1 side chains within the cephalosporin class. Cross-reactivity pattern depends on specific side chain similarity; limited data for this pair.	Chaines laterales R1 differentes au sein de la classe des cephalosporines. Le profil de reactivite croisee depend de la similarite specifique des chaines laterales; donnees limitees pour cette paire.		cefazolin; cefuroxime; cefotaxime; ceftriaxone; ceftazidime		
cefepime	Cephalosporins	Cephalosporines	cefuroxime	uncertain	structurally-related	Different R1 side chains within the cephalosporin class. Cross-reactivity pattern depends on specific side chain similarity; limited data for this pair.	Chaines laterales R1 differentes au sein de la classe des cephalosporines. Le profil de reactivite croisee depend de la similarite specifique des chaines laterales; donnees limitees pour cette paire.				
cefepime	Cephalosporins	Cephalosporines	cefotaxime	uncertain	structurally-related	Different R1 side chains within the cephalosporin class. Cross-reactivity pattern depends on specific side chain similarity; limited data for this pair.	Chaines laterales R1 differentes au sein de la classe des cephalosporines. Le profil de reactivite croisee depend de la similarite specifique des chaines laterales; donnees limitees pour cette paire.				
cefepime	Cephalosporins	Cephalosporines	ceftriaxone	uncertain	structurally-related	Different R1 side chains within the cephalosporin class. Cross-reactivity pattern depends on specific side chain similarity; limited data for this pair.	Chaines laterales R1 differentes au sein de la classe des cephalosporines. Le profil de reactivite croisee depend de la similarite specifique des chaines laterales; donnees limitees pour cette paire.				
cefepime	Cephalosporins	Cephalosporines	ceftazidime	uncertain	structurally-related	Different R1 side chains within the cephalosporin class. Cross-reactivity pattern depends on specific side chain similarity; limited data for this pair.	Chaines laterales R1 differentes au sein de la classe des cephalosporines. Le profil de reactivite croisee depend de la similarite specifique des chaines laterales; donnees limitees pour cette paire.				
cefepime	Carbapenems	Carbapenemes	ertapenem	lower-expected	structurally-distinct	Carbapenem ring structure differs from cephalosporin ring. Cross-reactivity rate is very low in cephalosporin-allergic patients.	La structure du cycle carbapenem differe du cycle cephalosporine. Le taux de reactivite croisee est tres faible chez les patients allergiques aux cephalosporines.		ertapenem; imipenem; meropenem		
cefepime	Carbapenems	Carbapenemes	imipenem	lower-expected	structurally-distinct	Carbapenem ring structure differs from cephalosporin ring. Cross-reactivity rate is very low in cephalosporin-allergic patients.	La structure du cycle carbapenem differe du cycle cephalosporine. Le taux de reactivite croisee est tres faible chez les patients allergiques aux cephalosporines.				
cefepime	Carbapenems	Carbapenemes	meropenem	lower-expected	structurally-distinct	Carbapenem ring structure differs from cephalosporin ring. Cross-reactivity rate is very low in cephalosporin-allergic patients.	La structure du cycle carbapenem differe du cycle cephalosporine. Le taux de reactivite croisee est tres faible chez les patients allergiques aux cephalosporines.				
ceftazidime	Penicillins	Penicillines	amoxicillin	lower-expected	structurally-distinct	Cross-reactivity between cephalosporins and penicillins is driven by R1 side chain similarity, not the beta-lactam ring. Published rate: approximately 2-5% with dissimilar side chains.	La reactivite croisee entre cephalosporines et penicillines est determinee par la similarite des chaines laterales R1, pas par le cycle beta-lactame. Taux publie: environ 2-5% avec des chaines laterales dissimilaires.		amoxicillin; amoxicillin-clavulanate; piperacillin; piperacillin-tazobactam; cloxacillin		
ceftazidime	Penicillins	Penicillines	amoxicillin-clavulanate	lower-expected	structurally-distinct	Cross-reactivity between cephalosporins and penicillins is driven by R1 side chain similarity, not the beta-lactam ring. Published rate: approximately 2-5% with dissimilar side chains.	La reactivite croisee entre cephalosporines et penicillines est determinee par la similarite des chaines laterales R1, pas par le cycle beta-lactame. Taux publie: environ 2-5% avec des chaines laterales dissimilaires.				
ceftazidime	Penicillins	Penicillines	piperacillin	lower-expected	structurally-distinct	Cross-reactivity between cephalosporins and penicillins is driven by R1 side chain similarity, not the beta-lactam ring. Published rate: approximately 2-5% with dissimilar side chains.	La reactivite croisee entre cephalosporines et penicillines est determinee par la similarite des chaines laterales R1, pas par le cycle beta-lactame. Taux publie: environ 2-5% avec des chaines laterales dissimilaires.				
ceftazidime	Penicillins	Penicillines	piperacillin-tazobactam	lower-expected	structurally-distinct	Cross-reactivity between cephalosporins and penicillins is driven by R1 side chain similarity, not the beta-lactam ring. Published rate: approximately 2-5% with dissimilar side chains.	La reactivite croisee entre cephalosporines et penicillines est determinee par la similarite des chaines laterales R1, pas par le cycle beta-lactame. Taux publie: environ 2-5% avec des chaines laterales dissimilaires.				
ceftazidime	Penicillins	Penicillines	cloxacillin	lower-expected	structurally-distinct	Cross-reactivity between cephalosporins and penicillins is driven by R1 side chain similarity, not the beta-lactam ring. Published rate: approximately 2-5% with dissimilar side chains.	La reactivite croisee entre cephalosporines et penicillines est determinee par la similarite des chaines laterales R1, pas par le cycle beta-lactame. Taux publie: environ 2-5% avec des chaines laterales dissimilaires.				
ceftazidime	Cephalosporins	Cephalosporines	cefazolin	uncertain	structurally-related	Different R1 side chains within the cephalosporin class. Cross-reactivity pattern depends on specific side chain similarity; limited data for this pair.	Chaines laterales R1 differentes au sein de la classe des cephalosporines. Le profil de reactivite croisee depend de la similarite specifique des chaines laterales; donnees limitees pour cette paire.		cefazolin; cefuroxime; cefotaxime; ceftriaxone; cefepime		
ceftazidime	Cephalosporins	Cephalosporines	cefuroxime	uncertain	structurally-related	Different R1 side chains within the cephalosporin class. Cross-reactivity pattern depends on specific side chain similarity; limited data for this pair.	Chaines laterales R1 differentes au sein de la classe des cephalosporines. Le profil de reactivite croisee depend de la similarite specifique des chaines laterales; donnees limitees pour cette paire.				
ceftazidime	Cephalosporins	Cephalosporines	cefotaxime	uncertain	structurally-related	Different R1 side chains within the cephalosporin class. Cross-reactivity pattern depends on specific side chain similarity; limited data for this pair.	Chaines laterales R1 differentes au sein de la classe des cephalosporines. Le profil de reactivite croisee depend de la similarite specifique des chaines laterales; donnees limitees pour cette paire.				
ceftazidime	Cephalosporins	Cephalosporines	ceftriaxone	uncertain	structurally-related	Different R1 side chains within the cephalosporin class. Cross-reactivity pattern depends on specific side chain similarity; limited data for this pair.	Chaines laterales R1 differentes au sein de la classe des cephalosporines. Le profil de reactivite croisee depend de la similarite specifique des chaines laterales; donnees limitees pour cette paire.				
ceftazidime	Cephalosporins	Cephalosporines	cefepime	uncertain	structurally-related	Different R1 side chains within the cephalosporin class. Cross-reactivity pattern depends on specific side chain similarity; limited data for this pair.	Chaines laterales R1 differentes au sein de la classe des cephalosporines. Le profil de reactivite croisee depend de la similarite specifique des chaines laterales; donnees limitees pour cette paire.				
ceftazidime	Monobactams	Monobactames	aztreonam	higher-concern	structurally-related	Identical acyl side chain confirmed by monoclonal antibody studies. Documented clinical cross-reactivity between ceftazidime and aztreonam.	Chaine laterale acyle identique confirmee par des etudes d'anticorps monoclonaux. Reactivite croisee clinique documentee entre ceftazidime et aztreonam.		aztreonam		
ceftazidime	Carbapenems	Carbapenemes	ertapenem	lower-expected	structurally-distinct	Carbapenem ring structure differs from cephalosporin ring. Cross-reactivity rate is very low in cephalosporin-allergic patients.	La structure du cycle carbapenem differe du cycle cephalosporine. Le taux de reactivite croisee est tres faible chez les patients allergiques aux cephalosporines.		ertapenem; imipenem; meropenem		
ceftazidime	Carbapenems	Carbapenemes	imipenem	lower-expected	structurally-distinct	Carbapenem ring structure differs from cephalosporin ring. Cross-reactivity rate is very low in cephalosporin-allergic patients.	La structure du cycle carbapenem differe du cycle cephalosporine. Le taux de reactivite croisee est tres faible chez les patients allergiques aux cephalosporines.				
ceftazidime	Carbapenems	Carbapenemes	meropenem	lower-expected	structurally-distinct	Carbapenem ring structure differs from cephalosporin ring. Cross-reactivity rate is very low in cephalosporin-allergic patients.	La structure du cycle carbapenem differe du cycle cephalosporine. Le taux de reactivite croisee est tres faible chez les patients allergiques aux cephalosporines.				
ertapenem	Carbapenems	Carbapenemes	imipenem	uncertain	structurally-related	Same carbapenem class sharing the bicyclic ring structure. Limited published data on intra-class cross-reactivity between specific carbapenems.	Meme classe carbapenem partageant la structure bicyclique. Donnees publiees limitees sur la reactivite croisee intra-classe entre carbapenemes specifiques.		imipenem; meropenem		
ertapenem	Carbapenems	Carbapenemes	meropenem	uncertain	structurally-related	Same carbapenem class sharing the bicyclic ring structure. Limited published data on intra-class cross-reactivity between specific carbapenems.	Meme classe carbapenem partageant la structure bicyclique. Donnees publiees limitees sur la reactivite croisee intra-classe entre carbapenemes specifiques.				
ertapenem	Penicillins	Penicillines	amoxicillin	lower-expected	structurally-distinct	Different ring structure from penicillins. Cross-reactivity rate below 1% in published studies of penicillin-allergic patients receiving carbapenems.	Structure cyclique differente des penicillines. Taux de reactivite croisee inferieur a 1% dans les etudes publiees de patients allergiques aux penicillines recevant des carbapenemes.		amoxicillin; amoxicillin-clavulanate; piperacillin; piperacillin-tazobactam; cloxacillin		
ertapenem	Penicillins	Penicillines	amoxicillin-clavulanate	lower-expected	structurally-distinct	Different ring structure from penicillins. Cross-reactivity rate below 1% in published studies of penicillin-allergic patients receiving carbapenems.	Structure cyclique differente des penicillines. Taux de reactivite croisee inferieur a 1% dans les etudes publiees de patients allergiques aux penicillines recevant des carbapenemes.				
ertapenem	Penicillins	Penicillines	piperacillin	lower-expected	structurally-distinct	Different ring structure from penicillins. Cross-reactivity rate below 1% in published studies of penicillin-allergic patients receiving carbapenems.	Structure cyclique differente des penicillines. Taux de reactivite croisee inferieur a 1% dans les etudes publiees de patients allergiques aux penicillines recevant des carbapenemes.				
ertapenem	Penicillins	Penicillines	piperacillin-tazobactam	lower-expected	structurally-distinct	Different ring structure from penicillins. Cross-reactivity rate below 1% in published studies of penicillin-allergic patients receiving carbapenems.	Structure cyclique differente des penicillines. Taux de reactivite croisee inferieur a 1% dans les etudes publiees de patients allergiques aux penicillines recevant des carbapenemes.				
ertapenem	Penicillins	Penicillines	cloxacillin	lower-expected	structurally-distinct	Different ring structure from penicillins. Cross-reactivity rate below 1% in published studies of penicillin-allergic patients receiving carbapenems.	Structure cyclique differente des penicillines. Taux de reactivite croisee inferieur a 1% dans les etudes publiees de patients allergiques aux penicillines recevant des carbapenemes.				
imipenem	Carbapenems	Carbapenemes	ertapenem	uncertain	structurally-related	Same carbapenem class sharing the bicyclic ring structure. Limited published data on intra-class cross-reactivity between specific carbapenems.	Meme classe carbapenem partageant la structure bicyclique. Donnees publiees limitees sur la reactivite croisee intra-classe entre carbapenemes specifiques.		ertapenem; meropenem		
imipenem	Carbapenems	Carbapenemes	meropenem	uncertain	structurally-related	Same carbapenem class sharing the bicyclic ring structure. Limited published data on intra-class cross-reactivity between specific carbapenems.	Meme classe carbapenem partageant la structure bicyclique. Donnees publiees limitees sur la reactivite croisee intra-classe entre carbapenemes specifiques.				
imipenem	Penicillins	Penicillines	amoxicillin	lower-expected	structurally-distinct	Different ring structure from penicillins. Cross-reactivity rate below 1% in published studies of penicillin-allergic patients receiving carbapenems.	Structure cyclique differente des penicillines. Taux de reactivite croisee inferieur a 1% dans les etudes publiees de patients allergiques aux penicillines recevant des carbapenemes.		amoxicillin; amoxicillin-clavulanate; piperacillin; piperacillin-tazobactam; cloxacillin		
imipenem	Penicillins	Penicillines	amoxicillin-clavulanate	lower-expected	structurally-distinct	Different ring structure from penicillins. Cross-reactivity rate below 1% in published studies of penicillin-allergic patients receiving carbapenems.	Structure cyclique differente des penicillines. Taux de reactivite croisee inferieur a 1% dans les etudes publiees de patients allergiques aux penicillines recevant des carbapenemes.				
imipenem	Penicillins	Penicillines	piperacillin	lower-expected	structurally-distinct	Different ring structure from penicillins. Cross-reactivity rate below 1% in published studies of penicillin-allergic patients receiving carbapenems.	Structure cyclique differente des penicillines. Taux de reactivite croisee inferieur a 1% dans les etudes publiees de patients allergiques aux penicillines recevant des carbapenemes.				
imipenem	Penicillins	Penicillines	piperacillin-tazobactam	lower-expected	structurally-distinct	Different ring structure from penicillins. Cross-reactivity rate below 1% in published studies of penicillin-allergic patients receiving carbapenems.	Structure cyclique differente des penicillines. Taux de reactivite croisee inferieur a 1% dans les etudes publiees de patients allergiques aux penicillines recevant des carbapenemes.				
imipenem	Penicillins	Penicillines	cloxacillin	lower-expected	structurally-distinct	Different ring structure from penicillins. Cross-reactivity rate below 1% in published studies of penicillin-allergic patients receiving carbapenems.	Structure cyclique differente des penicillines. Taux de reactivite croisee inferieur a 1% dans les etudes publiees de patients allergiques aux penicillines recevant des carbapenemes.				
meropenem	Carbapenems	Carbapenemes	ertapenem	uncertain	structurally-related	Same carbapenem class sharing the bicyclic ring structure. Limited published data on intra-class cross-reactivity between specific carbapenems.	Meme classe carbapenem partageant la structure bicyclique. Donnees publiees limitees sur la reactivite croisee intra-classe entre carbapenemes specifiques.		ertapenem; imipenem		
meropenem	Carbapenems	Carbapenemes	imipenem	uncertain	structurally-related	Same carbapenem class sharing the bicyclic ring structure. Limited published data on intra-class cross-reactivity between specific carbapenems.	Meme classe carbapenem partageant la structure bicyclique. Donnees publiees limitees sur la reactivite croisee intra-classe entre carbapenemes specifiques.				
meropenem	Penicillins	Penicillines	amoxicillin	lower-expected	structurally-distinct	Different ring structure from penicillins. Cross-reactivity rate below 1% in published studies of penicillin-allergic patients receiving carbapenems.	Structure cyclique differente des penicillines. Taux de reactivite croisee inferieur a 1% dans les etudes publiees de patients allergiques aux penicillines recevant des carbapenemes.		amoxicillin; amoxicillin-clavulanate; piperacillin; piperacillin-tazobactam; cloxacillin		
meropenem	Penicillins	Penicillines	amoxicillin-clavulanate	lower-expected	structurally-distinct	Different ring structure from penicillins. Cross-reactivity rate below 1% in published studies of penicillin-allergic patients receiving carbapenems.	Structure cyclique differente des penicillines. Taux de reactivite croisee inferieur a 1% dans les etudes publiees de patients allergiques aux penicillines recevant des carbapenemes.				
meropenem	Penicillins	Penicillines	piperacillin	lower-expected	structurally-distinct	Different ring structure from penicillins. Cross-reactivity rate below 1% in published studies of penicillin-allergic patients receiving carbapenems.	Structure cyclique differente des penicillines. Taux de reactivite croisee inferieur a 1% dans les etudes publiees de patients allergiques aux penicillines recevant des carbapenemes.				
meropenem	Penicillins	Penicillines	piperacillin-tazobactam	lower-expected	structurally-distinct	Different ring structure from penicillins. Cross-reactivity rate below 1% in published studies of penicillin-allergic patients receiving carbapenems.	Structure cyclique differente des penicillines. Taux de reactivite croisee inferieur a 1% dans les etudes publiees de patients allergiques aux penicillines recevant des carbapenemes.				
meropenem	Penicillins	Penicillines	cloxacillin	lower-expected	structurally-distinct	Different ring structure from penicillins. Cross-reactivity rate below 1% in published studies of penicillin-allergic patients receiving carbapenems.	Structure cyclique differente des penicillines. Taux de reactivite croisee inferieur a 1% dans les etudes publiees de patients allergiques aux penicillines recevant des carbapenemes.				
aztreonam	Cephalosporins	Cephalosporines	ceftazidime	higher-concern	structurally-related	Identical acyl side chain confirmed by monoclonal antibody studies. Documented clinical cross-reactivity between aztreonam and ceftazidime.	Chaine laterale acyle identique confirmee par des etudes d'anticorps monoclonaux. Reactivite croisee clinique documentee entre aztreonam et ceftazidime.		ceftazidime		
aztreonam	Penicillins	Penicillines	amoxicillin	lower-expected	structurally-distinct	Monobactam with monocyclic structure entirely different from bicyclic penicillins. Cross-reactivity below 1% in penicillin-allergic patients.	Monobactame avec structure monocyclique entierement differente des penicillines bicycliques. Reactivite croisee inferieure a 1% chez les patients allergiques aux penicillines.		amoxicillin; amoxicillin-clavulanate; piperacillin; piperacillin-tazobactam; cloxacillin		
aztreonam	Penicillins	Penicillines	amoxicillin-clavulanate	lower-expected	structurally-distinct	Monobactam with monocyclic structure entirely different from bicyclic penicillins. Cross-reactivity below 1% in penicillin-allergic patients.	Monobactame avec structure monocyclique entierement differente des penicillines bicycliques. Reactivite croisee inferieure a 1% chez les patients allergiques aux penicillines.				
aztreonam	Penicillins	Penicillines	piperacillin	lower-expected	structurally-distinct	Monobactam with monocyclic structure entirely different from bicyclic penicillins. Cross-reactivity below 1% in penicillin-allergic patients.	Monobactame avec structure monocyclique entierement differente des penicillines bicycliques. Reactivite croisee inferieure a 1% chez les patients allergiques aux penicillines.				
aztreonam	Penicillins	Penicillines	piperacillin-tazobactam	lower-expected	structurally-distinct	Monobactam with monocyclic structure entirely different from bicyclic penicillins. Cross-reactivity below 1% in penicillin-allergic patients.	Monobactame avec structure monocyclique entierement differente des penicillines bicycliques. Reactivite croisee inferieure a 1% chez les patients allergiques aux penicillines.				
aztreonam	Penicillins	Penicillines	cloxacillin	lower-expected	structurally-distinct	Monobactam with monocyclic structure entirely different from bicyclic penicillins. Cross-reactivity below 1% in penicillin-allergic patients.	Monobactame avec structure monocyclique entierement differente des penicillines bicycliques. Reactivite croisee inferieure a 1% chez les patients allergiques aux penicillines.				
vecuronium	Neuromuscular Blocking Agents	Curares	rocuronium	higher-concern	structurally-related	Same aminosteroid class with shared steroidal backbone and quaternary ammonium epitopes. Up to 85% cross-reactivity on skin testing between aminosteroid NMBAs.	Meme classe aminosteroide avec squelette steroidal et epitopes ammonium quaternaire partages. Jusqu'a 85% de reactivite croisee aux tests cutanes entre curares aminosteroides.	sfar-sfa-2025-annex-4	rocuronium; pancuronium; cisatracurium; atracurium; mivacurium; succinylcholine	When an NMBA is the suspected culprit, consider evaluating all available NMBAs to identify agents with lower expected cross-reactivity for future procedures.	Lorsqu'un curare est le culprit suspecte, envisager d'evaluer tous les curares disponibles pour identifier les agents avec une reactivite croisee attendue plus faible pour les procedures futures.
vecuronium	Neuromuscular Blocking Agents	Curares	pancuronium	higher-concern	structurally-related	Same aminosteroid class with shared steroidal backbone and quaternary ammonium epitopes. Up to 85% cross-reactivity on skin testing between aminosteroid NMBAs.	Meme classe aminosteroide avec squelette steroidal et epitopes ammonium quaternaire partages. Jusqu'a 85% de reactivite croisee aux tests cutanes entre curares aminosteroides.	sfar-sfa-2025-annex-4			
vecuronium	Neuromuscular Blocking Agents	Curares	cisatracurium	lower-expected	structurally-distinct	Different class (benzylisoquinoline vs aminosteroid). Cisatracurium shows the lowest cross-reactivity rate (14%) and is the most frequently tolerated alternative.	Classe differente (benzylisoquinoline vs aminosteroide). Le cisatracurium presente le taux de reactivite croisee le plus bas (14%) et est l'alternative la plus frequemment toleree.	sfar-sfa-2025-annex-4			
vecuronium	Neuromuscular Blocking Agents	Curares	atracurium	lower-expected	structurally-distinct	Different structural class (benzylisoquinoline vs aminosteroid). Shared quaternary ammonium epitope but lower cross-reactivity expected due to distinct backbone.	Classe structurelle differente (benzylisoquinoline vs aminosteroide). Epitope ammonium quaternaire partage mais reactivite croisee plus faible attendue en raison du squelette distinct.	sfar-sfa-2025-annex-4			
vecuronium	Neuromuscular Blocking Agents	Curares	mivacurium	lower-expected	structurally-distinct	Different structural class (benzylisoquinoline vs aminosteroid). Shared quaternary ammonium epitope but lower cross-reactivity expected due to distinct backbone.	Classe structurelle differente (benzylisoquinoline vs aminosteroide). Epitope ammonium quaternaire partage mais reactivite croisee plus faible attendue en raison du squelette distinct.	sfar-sfa-2025-annex-4			
vecuronium	Neuromuscular Blocking Agents	Curares	succinylcholine	lower-expected	structurally-distinct	Depolarizing agent with bis-quaternary ammonium structure. Only 12.5% cross-reactivity with aminosteroid NMBAs on skin testing.	Agent depolarisant avec structure bis-ammonium quaternaire. Seulement 12,5% de reactivite croisee avec les curares aminosteroides aux tests cutanes.	sfar-sfa-2025-annex-4			
pancuronium	Neuromuscular Blocking Agents	Curares	rocuronium	higher-concern	structurally-related	Same aminosteroid class with shared steroidal backbone and quaternary ammonium epitopes. Up to 85% cross-reactivity on skin testing between aminosteroid NMBAs.	Meme classe aminosteroide avec squelette steroidal et epitopes ammonium quaternaire partages. Jusqu'a 85% de reactivite croisee aux tests cutanes entre curares aminosteroides.	sfar-sfa-2025-annex-4	rocuronium; vecuronium; cisatracurium; atracurium; mivacurium; succinylcholine	When an NMBA is the suspected culprit, consider evaluating all available NMBAs to identify agents with lower expected cross-reactivity for future procedures.	Lorsqu'un curare est le culprit suspecte, envisager d'evaluer tous les curares disponibles pour identifier les agents avec une reactivite croisee attendue plus faible pour les procedures futures.
pancuronium	Neuromuscular Blocking Agents	Curares	vecuronium	higher-concern	structurally-related	Same aminosteroid class with shared steroidal backbone and quaternary ammonium epitopes. Up to 85% cross-reactivity on skin testing between aminosteroid NMBAs.	Meme classe aminosteroide avec squelette steroidal et epitopes ammonium quaternaire partages. Jusqu'a 85% de reactivite croisee aux tests cutanes entre curares aminosteroides.	sfar-sfa-2025-annex-4			
pancuronium	Neuromuscular Blocking Agents	Curares	cisatracurium	lower-expected	structurally-distinct	Different class (benzylisoquinoline vs aminosteroid). Cisatracurium shows the lowest cross-reactivity rate (14%) and is the most frequently tolerated alternative.	Classe differente (benzylisoquinoline vs aminosteroide). Le cisatracurium presente le taux de reactivite croisee le plus bas (14%) et est l'alternative la plus frequemment toleree.	sfar-sfa-2025-annex-4			
pancuronium	Neuromuscular Blocking Agents	Curares	atracurium	lower-expected	structurally-distinct	Different structural class (benzylisoquinoline vs aminosteroid). Shared quaternary ammonium epitope but lower cross-reactivity expected due to distinct backbone.	Classe structurelle differente (benzylisoquinoline vs aminosteroide). Epitope ammonium quaternaire partage mais reactivite croisee plus faible attendue en raison du squelette distinct.	sfar-sfa-2025-annex-4			
pancuronium	Neuromuscular Blocking Agents	Curares	mivacurium	lower-expected	structurally-distinct	Different structural class (benzylisoquinoline vs aminosteroid). Shared quaternary ammonium epitope but lower cross-reactivity expected due to distinct backbone.	Classe structurelle differente (benzylisoquinoline vs aminosteroide). Epitope ammonium quaternaire partage mais reactivite croisee plus faible attendue en raison du squelette distinct.	sfar-sfa-2025-annex-4			
pancuronium	Neuromuscular Blocking Agents	Curares	succinylcholine	lower-expected	structurally-distinct	Depolarizing agent with bis-quaternary ammonium structure. Only 12.5% cross-reactivity with aminosteroid NMBAs on skin testing.	Agent depolarisant avec structure bis-ammonium quaternaire. Seulement 12,5% de reactivite croisee avec les curares aminosteroides aux tests cutanes.	sfar-sfa-2025-annex-4			
articaine	Local Anesthetics	Anesthesiques locaux	lidocaine	lower-expected	structurally-related	Articaine has a unique thiophene ring differing from the xylidine structure of other amides. Often tolerated in patients allergic to other amide local anesthetics.	L'articaine possede un cycle thiophene unique different de la structure xylidine des autres amides. Souvent toleree chez les patients allergiques a d'autres anesthesiques locaux de type amide.		lidocaine; bupivacaine; ropivacaine; mepivacaine; prilocaine; levobupivacaine; chloroprocaine		
articaine	Local Anesthetics	Anesthesiques locaux	bupivacaine	lower-expected	structurally-related	Articaine has a unique thiophene ring differing from the xylidine structure of other amides. Often tolerated in patients allergic to other amide local anesthetics.	L'articaine possede un cycle thiophene unique different de la structure xylidine des autres amides. Souvent toleree chez les patients allergiques a d'autres anesthesiques locaux de type amide.				
articaine	Local Anesthetics	Anesthesiques locaux	ropivacaine	lower-expected	structurally-related	Articaine has a unique thiophene ring differing from the xylidine structure of other amides. Often tolerated in patients allergic to other amide local anesthetics.	L'articaine possede un cycle thiophene unique different de la structure xylidine des autres amides. Souvent toleree chez les patients allergiques a d'autres anesthesiques locaux de type amide.				
articaine	Local Anesthetics	Anesthesiques locaux	mepivacaine	lower-expected	structurally-related	Articaine has a unique thiophene ring differing from the xylidine structure of other amides. Often tolerated in patients allergic to other amide local anesthetics.	L'articaine possede un cycle thiophene unique different de la structure xylidine des autres amides. Souvent toleree chez les patients allergiques a d'autres anesthesiques locaux de type amide.				
articaine	Local Anesthetics	Anesthesiques locaux	prilocaine	lower-expected	structurally-related	Articaine has a unique thiophene ring differing from the xylidine structure of other amides. Often tolerated in patients allergic to other amide local anesthetics.	L'articaine possede un cycle thiophene unique different de la structure xylidine des autres amides. Souvent toleree chez les patients allergiques a d'autres anesthesiques locaux de type amide.				
articaine	Local Anesthetics	Anesthesiques locaux	levobupivacaine	lower-expected	structurally-related	Articaine has a unique thiophene ring differing from the xylidine structure of other amides. Often tolerated in patients allergic to other amide local anesthetics.	L'articaine possede un cycle thiophene unique different de la structure xylidine des autres amides. Souvent toleree chez les patients allergiques a d'autres anesthesiques locaux de type amide.				
articaine	Local Anesthetics	Anesthesiques locaux	chloroprocaine	lower-expected	structurally-distinct	Ester-type local anesthetic with entirely different metabolic pathway (plasma cholinesterase) from amide agents (hepatic metabolism). No expected cross-reactivity between amide and ester classes.	Anesthesique local de type ester avec une voie metabolique entierement differente (cholinesterase plasmatique) des agents amides (metabolisme hepatique). Aucune reactivite croisee attendue entre les classes amide et ester.				
prilocaine	Local Anesthetics	Anesthesiques locaux	lidocaine	higher-concern	structurally-related	Close structural homology (xylidine/toluidine ring). Published cross-reactivity between these agents.	Homologie structurelle etroite (cycle xylidine/toluidine). Reactivite croisee publiee entre ces agents.		lidocaine; bupivacaine; ropivacaine; mepivacaine; articaine; levobupivacaine; chloroprocaine		
prilocaine	Local Anesthetics	Anesthesiques locaux	bupivacaine	uncertain	structurally-related	Both amide-type local anesthetics. Cross-reactivity within the amide class is selective and not universal; some patients tolerate structurally different amides.	Les deux sont des anesthesiques locaux de type amide. La reactivite croisee au sein de la classe amide est selective et non universelle; certains patients tolerent des amides structurellement differents.				
prilocaine	Local Anesthetics	Anesthesiques locaux	ropivacaine	uncertain	structurally-related	Both amide-type local anesthetics. Cross-reactivity within the amide class is selective and not universal; some patients tolerate structurally different amides.	Les deux sont des anesthesiques locaux de type amide. La reactivite croisee au sein de la classe amide est selective et non universelle; certains patients tolerent des amides structurellement differents.				
prilocaine	Local Anesthetics	Anesthesiques locaux	mepivacaine	uncertain	structurally-related	Both amide-type local anesthetics with similar aromatic ring structures. Cross-reactivity is selective within the amide class; limited data for this specific pair.	Les deux sont des anesthesiques locaux de type amide avec des structures de cycles aromatiques similaires. La reactivite croisee est selective au sein de la classe amide; donnees limitees pour cette paire specifique.				
prilocaine	Local Anesthetics	Anesthesiques locaux	articaine	lower-expected	structurally-related	Articaine has a unique thiophene ring differing from the xylidine structure of other amides. Often tolerated in patients allergic to other amide local anesthetics.	L'articaine possede un cycle thiophene unique different de la structure xylidine des autres amides. Souvent toleree chez les patients allergiques a d'autres anesthesiques locaux de type amide.				
prilocaine	Local Anesthetics	Anesthesiques locaux	levobupivacaine	uncertain	structurally-related	Both amide-type local anesthetics. Cross-reactivity within the amide class is selective and not universal; some patients tolerate structurally different amides.	Les deux sont des anesthesiques locaux de type amide. La reactivite croisee au sein de la classe amide est selective et non universelle; certains patients tolerent des amides structurellement differents.				
prilocaine	Local Anesthetics	Anesthesiques locaux	chloroprocaine	lower-expected	structurally-distinct	Ester-type local anesthetic with entirely different metabolic pathway (plasma cholinesterase) from amide agents (hepatic metabolism). No expected cross-reactivity between amide and ester classes.	Anesthesique local de type ester avec une voie metabolique entierement differente (cholinesterase plasmatique) des agents amides (metabolisme hepatique). Aucune reactivite croisee attendue entre les classes amide et ester.				
levobupivacaine	Local Anesthetics	Anesthesiques locaux	lidocaine	uncertain	structurally-related	Both amide-type local anesthetics. Cross-reactivity within the amide class is selective and not universal; some patients tolerate structurally different amides.	Les deux sont des anesthesiques locaux de type amide. La reactivite croisee au sein de la classe amide est selective et non universelle; certains patients tolerent des amides structurellement differents.		lidocaine; bupivacaine; ropivacaine; mepivacaine; articaine; prilocaine; chloroprocaine		
levobupivacaine	Local Anesthetics	Anesthesiques locaux	bupivacaine	higher-concern	structurally-related	Levobupivacaine is the S-enantiomer of bupivacaine; essentially identical molecular structure. Cross-reactivity is expected.	La levobupivacaine est l'enantiomere S de la bupivacaine; structure moleculaire essentiellement identique. La reactivite croisee est attendue.				
